name_id,name,yrdb_id,ch_pinyin,attestation
nm_2922,皂河口,yrdb2199,zaohe kou,ds_1757
nm_2923,皂郊堡,yrdb2200,zaojiao bao,us_81177
nm_2924,臯蘭縣,yrdb2201,gaolan xian,ds_948
nm_2925,臯狼,yrdb2202,gaolang,us_20023
nm_2926,臯狼,yrdb2202,gaolang, us_10134
nm_2927,皮氏,yrdb2203,pishi,us_10091
nm_2928,皮氏,yrdb2203,pishi, ds_446
nm_2929,皮牢,yrdb2204,pilao,us_10048
nm_2930,盂,yrdb2205,yu,us_20040
nm_2931,盂,yrdb2205,yu, us_10146
nm_2932,益州,yrdb2207,yi zhou,ds_1546
nm_2933,益都,yrdb2208,yidu,ds_1268
nm_2934,益門鎮,yrdb2209,yimen zhen,us_70267
nm_2935,益門鎮,yrdb2209,yimen zhen, us_80285
nm_2936,鹽關,yrdb2210,yan guan,us_80542
nm_2937,鹽場堡,yrdb2211,yanchang bao,us_70290
nm_2938,鹽場堡,yrdb2211,yanchang bao, us_80084
nm_2939,鹽坡驛,yrdb2212,yanpo yi,us_80338
nm_2940,鹽城,yrdb2213,yan cheng,ds_1254
nm_2941,鹽池城,yrdb2215,yanchi cheng,us_70242
nm_2942,鹽監,yrdb2216,yanjian,us_20165
nm_2943,鹽監,yrdb2216,yanjian, us_10081
nm_2944,盤口鎮,yrdb2217,pankou zhen,us_81165
nm_2945,盤古塢,yrdb2218,panguwu,us_40182
nm_2946,盤坡驛,yrdb2219,panpo yi,us_80342
nm_2947,盤客鎮,yrdb2220,panke zhen,us_80579
nm_2948,盤嶺,yrdb2221,pan ling,us_70262
nm_2949,盤石口,yrdb2222,panshi kou,ds_441
nm_2950,盤豆,yrdb2223,pandou,us_40062
nm_2951,盤豆,yrdb2223,pandou, us_80002
nm_2952,盤鉤村,yrdb2225,pangou cun,ds_439
nm_2953,盤陀鎮,yrdb2226,pantuo zhen,us_80697
nm_2954,盤馬寺,yrdb2227,panma si,ds_440
nm_2955,盤龍關,yrdb2228,panlong guan,us_80548
nm_2956,盤龍鎮,yrdb2229,panlong zhen,us_81002
nm_2957,盛樂,yrdb2230,shengle,us_40272
nm_2958,盛樂,yrdb2230,shengle, us_40282
nm_2959,盩厔縣,yrdb2231,zhouzhi xian,us_30122
nm_2960,盱胎,yrdb2232,xutai,ds_1245
nm_2961,直峪口,yrdb2233,zhiyu kou,us_80833
nm_2962,直河口,yrdb2234,zhihe kou,ds_844
nm_2963,直沽,yrdb2235,zhigu,ds_1309
nm_2964,直羅,yrdb2236,zhiluo,us_70310
nm_2965,直羅,yrdb2236,zhiluo, us_80133
nm_2966,直羅,yrdb2236,zhiluo, us_20264
nm_2967,直谷關,yrdb2238,zhigu guan,us_70425
nm_2968,直隸,yrdb2240,zhili,ds_825
nm_2969,直隸,yrdb2240,zhili, ds_935
nm_2970,直隸,yrdb2240,zhili, ds_1301
nm_2971,直隸,yrdb2240,zhili, ds_1310
nm_2972,直隸,yrdb2240,zhili, ds_1435
nm_2973,直隸,yrdb2240,zhili, ds_1667
nm_2974,直隸,yrdb2240,zhili, ds_1668
nm_2975,相,yrdb2241,xiang,ds_1221
nm_2976,相家灣,yrdb2242,xiangjia wan,ds_691
nm_2977,相州,yrdb2243,xiang zhou,ds_1519
nm_2978,相里站,yrdb2244,xiangli zhan,us_70406
nm_2979,真定府,yrdb2245,zhending fu,ds_1563
nm_2980,真武廟,yrdb2246,zhenwu miao,ds_834
nm_2981,眩雷塞,yrdb2247,xuanleisai,us_20104
nm_2982,睢,yrdb2248,sui,ds_1169
nm_2983,睢南廳,yrdb2249,suinan ting,ds_191
nm_2984,睢南廳,yrdb2249,suinan ting, ds_740
nm_2985,睢南廳,yrdb2249,suinan ting, ds_1170
nm_2986,睢寧,yrdb2250,suining,ds_394
nm_2987,睢寧,yrdb2250,suining, ds_713
nm_2988,睢寧,yrdb2250,suining, ds_1171
nm_2989,睢寧,yrdb2250,suining, ds_1097
nm_2990,睢寧,yrdb2250,suining, ds_1174
nm_2991,睢州,yrdb2252,sui zhou,ds_568
nm_2992,睢州,yrdb2252,sui zhou, ds_693
nm_2993,睢州,yrdb2252,sui zhou, ds_772
nm_2994,睢州,yrdb2252,sui zhou, ds_1267
nm_2995,睢州,yrdb2252,sui zhou, ds_1491
nm_2996,濉河,yrdb2253,sui he,ds_1733
nm_2997,睢陽縣,yrdb2254,suiyang xian,ds_38
nm_2998,睢陽縣,yrdb2254,suiyang xian, ds_1175
nm_2999,瞿靖堡,yrdb2255,qujing bao,us_70215
nm_3000,石䃮口,yrdb2256,shida kou,ds_527
nm_3001,石人溝,yrdb2257,shiren gou,ds_533
nm_3002,石佛鎮,yrdb2258,shifo zhen,us_80536
nm_3003,石口,yrdb2259,shi kou,us_80765
nm_3004,石咀山,yrdb2260,shiju shan,us_80449
nm_3005,石咀驛,yrdb2261,shizui yi,us_80075
nm_3006,石嘴山,yrdb2262,shizui shan,ds_1482
nm_3007,石固寨,yrdb2263,shigu zhai,ds_528
nm_3008,石城,yrdb2264,shi cheng,us_20244
nm_3009,石城里,yrdb2265,shichengli,us_80985
nm_3010,石堡村,yrdb2266,shibao cun,us_70474
nm_3011,石家橋,yrdb2267,shijia qiao,ds_530
nm_3012,石家樓堤,yrdb2268,shijialou di,ds_529
nm_3013,石家灣,yrdb2269,shijia wan,us_80071
nm_3014,石將軍廟,yrdb2270,shijiangjun miao,ds_531
nm_3015,石嶺關,yrdb2271,shiling guan,us_70094
nm_3016,石嶺關,yrdb2271,shiling guan, us_70393
nm_3017,石嶺關,yrdb2271,shiling guan, us_80708
nm_3018,石峰堡,yrdb2272,shifeng bao,us_80517
nm_3019,石崖城,yrdb2273,shiya cheng,us_40200
nm_3020,石州,yrdb2274,shi zhou,ds_1481
nm_3021,石莊戶,yrdb2275,shizhuanghu,ds_535
nm_3022,石底子,yrdb2276,shidizi,us_80158
nm_3023,石林,yrdb2277,shilin,ds_532
nm_3024,石橋,yrdb2278,shi qiao,us_20228
nm_3025,石橋,yrdb2278,shi qiao, us_40158
nm_3026,石橋,yrdb2278,shi qiao, us_80024
nm_3027,石橋,yrdb2278,shi qiao, us_30092
nm_3028,石橋,yrdb2278,shi qiao, us_30085
nm_3029,石橋鎮,yrdb2279,shiqiao zhen,us_80260
nm_3030,石梯隘口,yrdb2282,shitiai kou,us_80622
nm_3031,石樓,yrdb2283,shilou,us_40289
nm_3032,石溝堡,yrdb2285,shigou bao,us_80444
nm_3033,石溝堡,yrdb2285,shigou bao, us_70241
nm_3034,石河鎮,yrdb2286,shihe zhen,us_80011
nm_3035,石油井,yrdb2287,shiyoujing,us_80108
nm_3036,石油井,yrdb2287,shiyoujing, us_70477
nm_3037,石澇池堡,yrdb2288,shilaochi bao,us_70284
nm_3038,石澇池堡,yrdb2288,shilaochi bao, us_80087
nm_3039,石灰渠,yrdb2289,shihui qu,ds_1157
nm_3040,石空寺,yrdb2290,shikong si,us_80418
nm_3041,石空寺,yrdb2290,shikong si, us_70207
nm_3042,石窯關,yrdb2292,shiyao guan,us_70269
nm_3043,石營,yrdb2293,shi ying,us_30032
nm_3044,石谷城,yrdb2294,shigu cheng,us_40223
nm_3045,石錐壁,yrdb2295,shizhuibi,us_40064
nm_3046,石門,yrdb2296,shimen,us_70311
nm_3047,石門關,yrdb2297,shimen guan,us_80203
nm_3048,石門子,yrdb2298,shimenzi,us_80127
nm_3049,石門障,yrdb2299,shimenzhang,us_20110
nm_3050,石門障,yrdb2299,shimenzhang, us_81046
nm_3051,石香爐村,yrdb2300,shixianglu cun,ds_534
nm_3052,碭山縣,yrdb2301,dangshan xian,ds_72
nm_3053,碭山縣,yrdb2301,dangshan xian, ds_123
nm_3054,碭山縣,yrdb2301,dangshan xian, ds_189
nm_3055,碭山縣,yrdb2301,dangshan xian, ds_278
nm_3056,碭山縣,yrdb2301,dangshan xian, ds_442
nm_3057,碭山縣,yrdb2301,dangshan xian, ds_906
nm_3058,碭山縣,yrdb2301,dangshan xian, ds_907
nm_3059,碭山縣,yrdb2301,dangshan xian, ds_908
nm_3060,碭山縣,yrdb2301,dangshan xian, ds_642
nm_3061,磚井堡,yrdb2303,zhuanjing bao,us_70287
nm_3062,磚井堡,yrdb2303,zhuanjing bao, us_80085
nm_3063,砥柱山,yrdb2304,dizhu shan,ds_1682
nm_3064,破虎堡,yrdb2306,pohu bao,us_80634
nm_3065,破虎堡,yrdb2306,pohu bao, us_70118
nm_3066,破魯堡,yrdb2307,polu bao,us_80638
nm_3067,硤石,yrdb2308,xiashi,us_30060
nm_3068,硤石關,yrdb2309,xiashi guan,us_70368
nm_3069,硤石關,yrdb2309,xiashi guan, us_80008
nm_3070,碎金鎮,yrdb2310,suijin zhen,us_70350
nm_3071,碎金鎮,yrdb2310,suijin zhen, us_80063
nm_3072,碗子關,yrdb2311,wanzi guan,us_70376
nm_3073,碗子關,yrdb2311,wanzi guan, us_70414
nm_3074,磧口鎮,yrdb2313,qikou zhen,us_80721
nm_3075,碧草鎮,yrdb2314,bicao zhen,us_80269
nm_3076,碾伯,yrdb2315,nianbo,ds_428
nm_3077,磁州,yrdb2317,ci zhou,ds_1066
nm_3078,磁州,yrdb2317,ci zhou, ds_1342
nm_3079,磁州,yrdb2317,ci zhou, ds_899
nm_3080,磁澗鎮,yrdb2318,cijian zhen,us_80018
nm_3081,磁窯堡,yrdb2319,ciyao bao,us_80463
nm_3082,磁窯堡,yrdb2319,ciyao bao, us_70239
nm_3083,磨兒莊,yrdb2321,moer zhuang,ds_418
nm_3084,磨石口,yrdb2322,moshi kou,us_80439
nm_3085,磨臍溝,yrdb2323,moqi gou,ds_419
nm_3086,磴口,yrdb2324,deng kou,us_81026
nm_3087,禮義鎮,yrdb2325,liyi zhen,us_80966
nm_3088,禮辛鎮,yrdb2326,lixin zhen,us_80529
nm_3089,社平戍,yrdb2327,shepingshu,us_40284
nm_3090,社樹坪站,yrdb2328,sheshuping zhan,us_70435
nm_3091,祁,yrdb2329,qi,us_20037
nm_3092,祁,yrdb2329,qi, us_10139
nm_3093,祁,yrdb2329,qi, us_40122
nm_3094,祁家口,yrdb2332,qijia kou,ds_464
nm_3095,祁州,yrdb2333,qi zhou,ds_1463
nm_3096,祖庵鎮,yrdb2334,zuan zhen,us_80231
nm_3097,神頭鎮,yrdb2335,shentou zhen,us_80980
nm_3098,神峪河,yrdb2336,shenyu he,us_81168
nm_3099,神林堡,yrdb2337,shenlin bao,us_81136
nm_3100,神池口,yrdb2338,shenchi kou,us_70104
nm_3101,神泉障,yrdb2339,shenquanzhang,us_20101
nm_3102,祥河廳,yrdb2340,xianghe ting,ds_695
nm_3103,祥河廳,yrdb2340,xianghe ting, ds_1226
nm_3104,祥河廳,yrdb2340,xianghe ting, ds_523
nm_3105,祥符縣,yrdb2341,xiangfu xian,ds_75
nm_3106,祥符縣,yrdb2341,xiangfu xian, ds_48
nm_3107,祥符縣,yrdb2341,xiangfu xian, ds_77
nm_3108,祥符縣,yrdb2341,xiangfu xian, ds_135
nm_3109,祥符縣,yrdb2341,xiangfu xian, ds_182
nm_3110,祥符縣,yrdb2341,xiangfu xian, ds_218
nm_3111,祥符縣,yrdb2341,xiangfu xian, ds_250
nm_3112,祥符縣,yrdb2341,xiangfu xian, ds_264
nm_3113,祥符縣,yrdb2341,xiangfu xian, ds_358
nm_3114,祥符縣,yrdb2341,xiangfu xian, ds_572
nm_3115,祥符縣,yrdb2341,xiangfu xian, ds_591
nm_3116,祥符縣,yrdb2341,xiangfu xian, ds_727
nm_3117,祥符縣,yrdb2341,xiangfu xian, ds_776
nm_3118,祥符縣,yrdb2341,xiangfu xian, ds_790
nm_3119,祥符縣,yrdb2341,xiangfu xian, ds_811
nm_3120,祥符縣,yrdb2341,xiangfu xian, ds_868
nm_3121,祥符縣,yrdb2341,xiangfu xian, ds_1224
nm_3122,祥符縣,yrdb2341,xiangfu xian, ds_1225
nm_3123,祥符縣,yrdb2341,xiangfu xian, ds_441
nm_3124,祥符閘,yrdb2344,xiangfuzha,ds_694
nm_3125,福興閘,yrdb2345,fuxingzha,ds_158
nm_3126,福州,yrdb2346,fu zhou,ds_940
nm_3127,福建,yrdb2347,fujian,ds_1526
nm_3128,福昌,yrdb2348,fuchang,us_70371
nm_3129,福昌,yrdb2348,fuchang, us_80012
nm_3130,福清縣,yrdb2350,fuqing xian,ds_940
nm_3131,禹城,yrdb2351,yu cheng,ds_1286
nm_3132,禹王廟,yrdb2352,yuwang miao,ds_793
nm_3133,禹門渡,yrdb2353,yumen du,us_70012
nm_3134,禹門渡,yrdb2353,yumen du, us_80901
nm_3135,離石,yrdb2354,lishi,us_10136
nm_3136,秋林鎮,yrdb2355,qiulin zhen,us_80115
nm_3137,秤鉤驛,yrdb2356,chenggou yi,us_81120
nm_3138,秦亭,yrdb2357,qin ting,us_20121
nm_3139,秦亭,yrdb2357,qin ting, us_20261
nm_3140,秦亭,yrdb2357,qin ting, us_70436
nm_3141,秦關鎮,yrdb2359,qinguan zhen,us_80145
nm_3142,秦岡堡,yrdb2360,qingang bao,us_80804
nm_3143,秦國,yrdb2361,qin guo,ds_1633
nm_3144,秦家廠,yrdb2362,qinjiachang,ds_469
nm_3145,秦家灣,yrdb2363,qinjia wan,us_80477
nm_3146,秦州,yrdb2364,qin zhou,ds_1468
nm_3147,關子鎮,yrdb2365,guanzi zhen,us_80537
nm_3148,秦溝,yrdb2366,qin gou,ds_468
nm_3149,秦渡鎮,yrdb2367,qindu zhen,us_80238
nm_3150,秦王川,yrdb2368,qinwang chuan,us_80368
nm_3151,積石關,yrdb2369,jishi guan,us_70166
nm_3152,積石關,yrdb2369,jishi guan, us_80344
nm_3153,程家寨,yrdb2370,chengjia zhai,ds_77
nm_3154,稍子站茶引所,yrdb2371,shaozizhanchayinsuo,us_80543
nm_3155,稒陽,yrdb2372,guyang,us_20191
nm_3156,稒陽,yrdb2372,guyang, us_40135
nm_3157,稠桑,yrdb2373,chousang,us_40063
nm_3158,稠桑,yrdb2373,chousang, us_80004
nm_3159,稷山亭,yrdb2375,jishan ting,us_20152
nm_3160,穆陵關,yrdb2376,muling guan,us_70312
nm_3161,窮本召,yrdb2377,qiongbenzhao,us_81024
nm_3162,空倉堡,yrdb2378,kongcang bao,us_70082
nm_3163,窯務,yrdb2379,yaowu,ds_770
nm_3164,窯堤村,yrdb2380,yaodi cun,us_70411
nm_3165,窯頭村,yrdb2381,yaotou cun,us_80032
nm_3166,窯店,yrdb2382,yaodian,us_70275
nm_3167,窯店,yrdb2382,yaodian, us_80558
nm_3168,窟龍關,yrdb2384,kulong guan,us_70019
nm_3169,窟龍關,yrdb2384,kulong guan, us_80737
nm_3170,竇家口,yrdb2385,doujia kou,ds_136
nm_3171,竇家寨,yrdb2386,doujia zhai,ds_137
nm_3172,竇莊,yrdb2387,dou zhuang,us_70081
nm_3173,竇莊,yrdb2387,dou zhuang, us_80945
nm_3174,竇村鎮,yrdb2389,doucun zhen,us_80859
nm_3175,立輪驛,yrdb2390,lilun yi,us_80339
nm_3176,章丘,yrdb2391,zhang qiu,ds_292
nm_3177,章丘,yrdb2391,zhang qiu, ds_69
nm_3178,章丘,yrdb2391,zhang qiu, ds_102
nm_3179,章丘,yrdb2391,zhang qiu, ds_207
nm_3180,章丘,yrdb2391,zhang qiu, ds_662
nm_3181,章丘,yrdb2391,zhang qiu, ds_1295
nm_3182,童家營,yrdb2393,tongjia ying,ds_609
nm_3183,端氏,yrdb2394,duanshi,us_20031
nm_3184,端氏,yrdb2394,duanshi, us_80950
nm_3185,竹口鎮,yrdb2396,zhukou zhen,ds_869
nm_3186,竹絡壩,yrdb2397,zhuluo ba,ds_870
nm_3187,篤馬河,yrdb2398,duma he,ds_1584
nm_3188,符離鎮,yrdb2399,fuli zhen,ds_157
nm_3189,第二將營,yrdb2400,dierjiang ying,us_80592
nm_3190,第五埽,yrdb2401,diwu sao,ds_116
nm_3191,第六埽,yrdb2402,diliu sao,ds_115
nm_3192,策底鎮,yrdb2403,cedi zhen,us_81145
nm_3193,箕關,yrdb2404,ji guan,us_20174
nm_3194,箕城,yrdb2405,ji cheng,us_20197
nm_3195,箕城,yrdb2405,ji cheng, us_30098
nm_3196,管城縣,yrdb2406,guancheng xian,ds_959
nm_3197,籍姑,yrdb2407,jigu,us_10089
nm_3198,米喇溝司,yrdb2408,milagousi,us_80352
nm_3199,米山鎮,yrdb2409,mishan zhen,us_80962
nm_3200,米辛關堡,yrdb2410,mixinguan bao,us_80814
nm_3201,粟邑,yrdb2411,su yi,us_40019
nm_3202,粟邑,yrdb2411,su yi, us_40241
nm_3203,粱家淺,yrdb2413,liangjiaqian,ds_342
nm_3204,索,yrdb2414,suo,us_20077
nm_3205,紫柏村,yrdb2415,zibai cun,us_80072
nm_3206,紫陵村,yrdb2416,ziling cun,us_70375
nm_3207,絺城,yrdb2417,chi cheng,us_20172
nm_3208,繁龐,yrdb2418,fanpang,us_10087
nm_3209,紅古城堡,yrdb2419,honggucheng bao,us_80476
nm_3210,紅古城堡,yrdb2419,honggucheng bao, us_70191
nm_3211,紅土堡,yrdb2420,hongtu bao,us_70113
nm_3212,紅土堡,yrdb2420,hongtu bao, us_80631
nm_3213,紅土窯,yrdb2421,hongtuyao,us_80510
nm_3214,紅城,yrdb2422,hong cheng,us_70417
nm_3215,紅城子,yrdb2424,hongchengzi,us_80484
nm_3216,紅城子堡,yrdb2425,hongchengzi bao,us_80365
nm_3217,紅城子堡,yrdb2425,hongchengzi bao, us_70362
nm_3218,紅堡子,yrdb2427,hongbuzi,us_80397
nm_3219,紅寺堡,yrdb2428,hongsi bu,us_70249
nm_3220,紅寺堡,yrdb2428,hongsi bu, us_80431
nm_3221,紅山堡,yrdb2429,hongshan bao,us_70237
nm_3222,紅山堡,yrdb2429,hongshan bao, us_80458
nm_3223,紅川口,yrdb2430,hongchuan kou,ds_225
nm_3224,紅德城,yrdb2431,hongde cheng,us_80563
nm_3225,紅水鎮,yrdb2432,hongshui zhen,us_80215
nm_3226,紅沙口,yrdb2433,hongsha kou,us_81066
nm_3227,紅泉寨,yrdb2434,hongquan zhai,us_70099
nm_3228,紅船灣,yrdb2435,hongchuan wan,ds_226
nm_3229,紅門堡,yrdb2436,hongmen bao,us_70049
nm_3230,綸氏,yrdb2437,lunshi,us_10018
nm_3231,紙坊,yrdb2438,zhifang,ds_845
nm_3232,紙營,yrdb2439,zhi ying,ds_846
nm_3233,細柳,yrdb2440,xiliu,us_20083
nm_3234,細柳,yrdb2440,xiliu, us_20142
nm_3235,細柳,yrdb2440,xiliu, us_40230
nm_3236,終南鎮,yrdb2441,zhongnan zhen,us_80229
nm_3237,紹興,yrdb2442,shaoxing,ds_1156
nm_3238,結河關,yrdb2443,jiehe guan,us_70171
nm_3239,絳,yrdb2444,jiang,us_20030
nm_3240,絳,yrdb2444,jiang, us_10052
nm_3241,絳州,yrdb2445,jiang zhou,ds_1288
nm_3242,絳州,yrdb2445,jiang zhou, ds_1413
nm_3243,綏平寨,yrdb2446,suiping zhai,us_70479
nm_3244,綏德,yrdb2447,suide,ds_1176
nm_3245,綏陽小谷,yrdb2448,suiyangxiao gu,us_30040
nm_3246,綿上,yrdb2449,mianshang,us_30099
nm_3247,綿上,yrdb2449,mianshang, us_70086
nm_3248,綿上,yrdb2449,mianshang, us_80996
nm_3249,綿上,yrdb2449,mianshang, us_20198
nm_3250,緱氏,yrdb2452,goushi,us_10008
nm_3251,纏金,yrdb2453,chanjin,us_81028
nm_3252,羅五堡,yrdb2454,luowu bao,us_80777
nm_3253,羅家口,yrdb2455,luojia kou,ds_377
nm_3254,羅家口,yrdb2455,luojia kou, ds_378
nm_3255,羅家口,yrdb2455,luojia kou, ds_379
nm_3256,羅家疃堡,yrdb2456,luojiatuan bao,us_80652
nm_3257,羅局鎮,yrdb2457,luoju zhen,us_80291
nm_3258,羅真鎮,yrdb2458,luozhen zhen,us_80754
nm_3259,羅陰城,yrdb2459,luoyin cheng,us_40151
nm_3260,羅陰城,yrdb2459,luoyin cheng, us_40266
nm_3261,羊山,yrdb2460,yang shan,ds_747
nm_3262,羊腸倉,yrdb2461,yangchangcang,us_20194
nm_3263,羊腸阪,yrdb2462,yangchangban,us_30103
nm_3264,羌白鎮,yrdb2463,qiangbai zhen,us_80179
nm_3265,美利渠,yrdb2464,meili qu,ds_1313
nm_3266,美原,yrdb2465,meiyuan,us_70319
nm_3267,美原,yrdb2465,meiyuan, us_80210
nm_3268,美稷,yrdb2467,meiji,us_30131
nm_3269,美稷,yrdb2467,meiji, us_40138
nm_3270,羽陽宮,yrdb2468,yuyang gong,us_20046
nm_3271,翁龍,yrdb2469,wenglong,us_20105
nm_3272,翟家莊鎮,yrdb2470,zhaijiazhuang zhen,us_80026
nm_3273,翟家所,yrdb2471,zhaijiasuo,us_81124
nm_3274,翟店鎮,yrdb2472,zhaidian zhen,us_80902
nm_3275,翼城,yrdb2473,yi cheng,us_20166
nm_3276,耀州,yrdb2474,yao zhou,ds_1542
nm_3277,老君殿,yrdb2475,laojundian,us_80079
nm_3278,老壩口,yrdb2476,laoba kou,ds_316
nm_3279,老牛灣,yrdb2477,laoniu wan,us_70046
nm_3280,老牛灣,yrdb2477,laoniu wan, us_80658
nm_3281,老王谷,yrdb2479,laowang gu,ds_317
nm_3282,老營堡,yrdb2480,laoying bao,us_80661
nm_3283,老鴉關,yrdb2481,laoya guan,us_80077
nm_3284,老鴉堡司,yrdb2482,laoyabaosi,us_80355
nm_3285,考城縣,yrdb2484,kaocheng xian,ds_42
nm_3286,考城縣,yrdb2484,kaocheng xian, ds_1041
nm_3287,考城縣,yrdb2484,kaocheng xian, ds_294
nm_3288,考城縣,yrdb2484,kaocheng xian, ds_440
nm_3289,考城縣,yrdb2484,kaocheng xian, ds_538
nm_3290,考城縣,yrdb2484,kaocheng xian, ds_629
nm_3291,考城縣,yrdb2484,kaocheng xian, ds_843
nm_3292,耐牢坡,yrdb2485,nailaopo,ds_422
nm_3293,耿,yrdb2486,geng,ds_954
nm_3294,耿鄉,yrdb2487,geng xiang,us_20058
nm_3295,耿鄉,yrdb2487,geng xiang, us_20151
nm_3296,耿家寨,yrdb2488,gengjia zhai,ds_175
nm_3297,耿車,yrdb2489,gengche,ds_174
nm_3298,聶家口,yrdb2490,niejia kou,ds_430
nm_3299,聊城,yrdb2491,liao cheng,ds_1055
nm_3300,職田鎮,yrdb2492,zhitian zhen,us_80199
nm_3301,聚樂城,yrdb2493,jule cheng,us_80819
nm_3302,聚樂城,yrdb2493,jule cheng, us_70127
nm_3303,肅口,yrdb2495,su kou,ds_564
nm_3304,肖關,yrdb2496,xiao guan,us_81144
nm_3305,肖金鎮,yrdb2497,xiaojin zhen,us_81160
nm_3306,膚施,yrdb2498,fushi,us_10131
nm_3307,膚施,yrdb2498,fushi, ds_937
nm_3308,肥水縣,yrdb2500,feishui xian,ds_927
nm_3309,胙城,yrdb2501,zuo cheng,ds_1319
nm_3310,勝金關,yrdb2502,shengjin guan,us_70205
nm_3311,勝金關,yrdb2502,shengjin guan, us_80416
nm_3312,胡,yrdb2503,hu,us_20019
nm_3313,胡家屯,yrdb2504,hujia tun,ds_239
nm_3314,胡家樓,yrdb2505,hujialou,ds_238
nm_3315,胡家灣,yrdb2506,hujia wan,us_80091
nm_3316,胡峪堡,yrdb2508,huyu bao,us_80849
nm_3317,胡峪堡,yrdb2508,huyu bao, us_70149
nm_3318,胡店溝,yrdb2509,hudian gou,ds_237
nm_3319,胡張鎮,yrdb2510,huzhang zhen,us_80931
nm_3320,胡村寺,yrdb2511,hucun si,ds_236
nm_3321,胡空谷,yrdb2512,hukong gu,us_40211
nm_3322,胭脂溝,yrdb2513,yanzhi gou,ds_1750
nm_3323,膠萊河,yrdb2514,jiaolai he,ds_1706
nm_3324,脾沙崗,yrdb2515,pishagang,ds_448
nm_3325,臼城,yrdb2516,jiu cheng,us_20156
nm_3326,舒州,yrdb2517,shu zhou,ds_1484
nm_3327,舞陽,yrdb2518,wuyang,ds_1213
nm_3328,船司空,yrdb2519,chuansikong,us_20064
nm_3329,船窩鎮,yrdb2520,chuanwo zhen,us_80810
nm_3330,良原鎮,yrdb2521,liangyuan zhen,us_81169
nm_3331,良鋪鎮,yrdb2522,liangpu zhen,us_80162
nm_3332,色爾登,yrdb2523,seerdeng,us_80604
nm_3333,色爾登,yrdb2523,seerdeng, us_81073
nm_3334,艾嵩鎮,yrdb2524,aisong zhen,us_80588
nm_3335,安豐塘,yrdb2525,anfengtang,ds_506
nm_3336,芝川鎮,yrdb2526,zhichuan zhen,us_80168
nm_3337,芝麻莊,yrdb2527,zhima zhuang,ds_842
nm_3338,芝麻莊,yrdb2527,zhima zhuang, ds_843
nm_3339,蘆塘營堡,yrdb2528,lutangying bao,us_80406
nm_3340,蘆板寨,yrdb2529,luban zhai,us_70102
nm_3341,蘆溝堡,yrdb2530,lugou bao,us_80404
nm_3342,芮鄉,yrdb2531,rui xiang,us_20063
nm_3343,芮鄉,yrdb2531,rui xiang, us_20157
nm_3344,花園,yrdb2532,huayuan,ds_248
nm_3345,花園寨,yrdb2533,huayuan zhai,us_80627
nm_3346,花所鎮,yrdb2534,huasuo zhen,us_81152
nm_3347,花山,yrdb2535,hua shan,ds_247
nm_3348,花花廟,yrdb2536,huahua miao,us_80272
nm_3349,花馬池,yrdb2537,huamachi,us_80467
nm_3350,芳蘭鎮,yrdb2538,fanglan zhen,us_80870
nm_3351,芷陽,yrdb2539,zhiyang,us_10104
nm_3352,芹地,yrdb2540,qindi,us_70080
nm_3353,芹泉鎮,yrdb2542,qinquan zhen,us_80892
nm_3354,芹泉驛,yrdb2543,qinquan yi,us_80881
nm_3355,芹泉驛,yrdb2543,qinquan yi, us_70395
nm_3356,葦澤關,yrdb2544,weize guan,us_70153
nm_3357,葦澤關,yrdb2544,weize guan, us_40126
nm_3358,蘇陽,yrdb2545,suyang,ds_560
nm_3359,蘇家山閘,yrdb2546,sujiashanzha,ds_561
nm_3360,蘇家莊,yrdb2547,sujia zhuang,ds_562
nm_3361,蘇家觜,yrdb2548,sujiazi,ds_563
nm_3362,蘇村,yrdb2549,su cun,us_80183
nm_3363,蘇村,yrdb2549,su cun, us_80793
nm_3364,蘇村,yrdb2549,su cun, ds_558
nm_3365,蘇村野場,yrdb2550,sucunyechang,ds_559
nm_3366,蘇邨,yrdb2551,sucun,ds_557
nm_3367,苗家坪,yrdb2552,miaojia ping,us_80068
nm_3368,苗嶽鎮,yrdb2553,miaoyue zhen,us_80982
nm_3369,苗村站,yrdb2554,miaocun zhan,us_70408
nm_3370,苦水灣堡,yrdb2555,kushuiwan bao,us_80364
nm_3371,苦水灣堡,yrdb2555,kushuiwan bao, us_70175
nm_3372,英公村,yrdb2557,yinggong cun,ds_779
nm_3373,英豪鎮,yrdb2558,yinghao zhen,us_80010
nm_3374,範縣,yrdb2559,fan xian,ds_924
nm_3375,範家口,yrdb2560,fanjia kou,ds_144
nm_3376,範村,yrdb2561,fan cun,us_70091
nm_3377,範村,yrdb2561,fan cun, us_80700
nm_3378,範村寨,yrdb2562,fancun zhai,us_80911
nm_3379,範濟口,yrdb2563,fanji kou,ds_143
nm_3380,範陽縣,yrdb2564,fanyang xian,ds_925
nm_3381,茅家堤,yrdb2565,maojia di,ds_407
nm_3382,茅家山,yrdb2566,maojia shan,ds_1716
nm_3383,茅津渡,yrdb2568,maojin du,us_70008
nm_3384,茅津渡,yrdb2568,maojin du, us_30059
nm_3385,茆良口,yrdb2569,maoliang kou,ds_406
nm_3386,茶城,yrdb2570,cha cheng,ds_888
nm_3387,茶城口,yrdb2571,chacheng kou,ds_55
nm_3388,茹越營,yrdb2573,ruyue ying,us_80850
nm_3389,茹越營,yrdb2573,ruyue ying, us_70148
