name_id,language,name,en_transliteration,yrdb_id,attestation
nm_486,en,baliushu,,yrdb113,ds_17
nm_487,zh-cn,八柳樹堡,,yrdb115,us_70048
nm_488,en,baliushu bao,,yrdb115,us_70048
nm_489,zh-cn,八白室,,yrdb116,us_81040
nm_490,en,babaishi,,yrdb116,us_81040
nm_491,zh-cn,八營,,yrdb117,us_80481
nm_492,en,ba ying,,yrdb117,us_80481
nm_493,zh-cn,八角,,yrdb118,us_80665
nm_494,en,bajiao,,yrdb118,us_80665
nm_495,zh-cn,八角樓,,yrdb119,ds_12
nm_496,en,bajiaolou,,yrdb119,ds_12
nm_497,zh-cn,八角河口,,yrdb120,ds_11
nm_498,en,bajiaohe kou,,yrdb120,ds_11
nm_499,zh-cn,八里廟,,yrdb121,ds_13
nm_500,en,bali miao,,yrdb121,ds_13
nm_501,zh-cn,八里灣,,yrdb122,ds_14
nm_502,en,bali wan,,yrdb122,ds_14
nm_503,zh-cn,六堡,,yrdb123,ds_364
nm_504,en,liu bao,,yrdb123,ds_364
nm_505,zh-cn,六堡,,yrdb123,ds_365
nm_506,en,liu bao,,yrdb123,ds_365
nm_507,zh-cn,六墩,,yrdb124,us_80394
nm_508,en,liudun,,yrdb124,us_80394
nm_509,zh-cn,六壁,,yrdb125,us_40134
nm_510,en,liubi,,yrdb125,us_40134
nm_511,zh-cn,六壁,,yrdb125,us_40260
nm_512,en,liubi,,yrdb125,us_40260
nm_513,zh-cn,六套,,yrdb127,ds_1
nm_514,en,liutao,,yrdb127,ds_1
nm_515,zh-cn,六安縣,,yrdb128,ds_1076
nm_516,en,luan xian,,yrdb128,ds_1076
nm_517,zh-cn,六嶺關,,yrdb129,us_80878
nm_518,en,liuling guan,,yrdb129,us_80878
nm_519,zh-cn,六明鎮,,yrdb130,ds_366
nm_520,en,liuming zhen,,yrdb130,ds_366
nm_521,zh-cn,六輔渠,,yrdb131,ds_1711
nm_522,en,liufu qu,,yrdb131,ds_1711
nm_523,zh-cn,蘭儀縣,,yrdb133,ds_1046
nm_524,en,lanyi xian,,yrdb133,ds_1046
nm_525,zh-cn,蘭儀縣,,yrdb133,ds_60
nm_526,en,lanyi xian,,yrdb133,ds_60
nm_527,zh-cn,蘭州,,yrdb134,ds_1438
nm_528,en,lan zhou,,yrdb134,ds_1438
nm_529,zh-cn,蘭莊,,yrdb135,ds_313
nm_530,en,lan zhuang,,yrdb135,ds_313
nm_531,zh-cn,蘭池,,yrdb136,us_20138
nm_532,en,lanchi,,yrdb136,us_20138
nm_533,zh-cn,蘭池,,yrdb136,us_20081
nm_534,en,lanchi,,yrdb136,us_20081
nm_535,zh-cn,蘭泉站,,yrdb138,us_70428
nm_536,en,lanquan zhan,,yrdb138,us_70428
nm_537,zh-cn,蘭陽縣,,yrdb139,ds_28
nm_538,en,lanyang xian,,yrdb139,ds_28
nm_539,zh-cn,蘭陽縣,,yrdb139,ds_51
nm_540,en,lanyang xian,,yrdb139,ds_51
nm_541,zh-cn,蘭陽縣,,yrdb139,ds_320
nm_542,en,lanyang xian,,yrdb139,ds_320
nm_543,zh-cn,蘭陽縣,,yrdb139,ds_608
nm_544,en,lanyang xian,,yrdb139,ds_608
nm_545,zh-cn,蘭陽縣,,yrdb139,ds_739
nm_546,en,lanyang xian,,yrdb139,ds_739
nm_547,zh-cn,蘭陽縣,,yrdb139,ds_832
nm_548,en,lanyang xian,,yrdb139,ds_832
nm_549,zh-cn,蘭陽縣,,yrdb139,ds_1044
nm_550,en,lanyang xian,,yrdb139,ds_1044
nm_551,zh-cn,蘭陽縣,,yrdb139,ds_1045
nm_552,en,lanyang xian,,yrdb139,ds_1045
nm_553,zh-cn,蘭陽縣,,yrdb139,ds_175
nm_554,en,lanyang xian,,yrdb139,ds_175
nm_555,zh-cn,共,,yrdb141,us_10122
nm_556,en,gong,,yrdb141,us_10122
nm_557,zh-cn,共城,,yrdb142,ds_1374
nm_558,en,gong cheng,,yrdb142,ds_1374
nm_559,zh-cn,關東,,yrdb143,ds_1577
nm_560,en,guandong,,yrdb143,ds_1577
nm_561,zh-cn,關中,,yrdb144,ds_876
nm_562,en,guanzhong,,yrdb144,ds_876
nm_563,zh-cn,關中,,yrdb144,ds_1580
nm_564,en,guanzhong,,yrdb144,ds_1580
nm_565,zh-cn,關內,,yrdb145,ds_1579
nm_566,en,guannei,,yrdb145,ds_1579
nm_567,zh-cn,關城,,yrdb146,us_40177
nm_568,en,guan cheng,,yrdb146,us_40177
nm_569,zh-cn,關山,,yrdb148,us_81112
nm_570,en,guan shan,,yrdb148,us_81112
nm_571,zh-cn,關山鎮,,yrdb149,us_70316
nm_572,en,guanshan zhen,,yrdb149,us_70316
nm_573,zh-cn,關山鎮,,yrdb149,us_80212
nm_574,en,guanshan zhen,,yrdb149,us_80212
nm_575,zh-cn,關河隘口,,yrdb150,us_80664
nm_576,en,guanheai kou,,yrdb150,us_80664
nm_577,zh-cn,關輔,,yrdb151,ds_1578
nm_578,en,guanfu,,yrdb151,ds_1578
nm_579,zh-cn,關門口,,yrdb152,us_81122
nm_580,en,guanmen kou,,yrdb152,us_81122
nm_581,zh-cn,興仁,,yrdb153,ds_1239
nm_582,en,xingren,,yrdb153,ds_1239
nm_583,zh-cn,興化,,yrdb154,ds_1237
nm_584,en,xinghua,,yrdb154,ds_1237
nm_585,zh-cn,興化軍,,yrdb155,ds_1526
nm_586,en,xinghua jun,,yrdb155,ds_1526
nm_587,zh-cn,興國,,yrdb156,us_30027
nm_588,en,xing guo,,yrdb156,us_30027
nm_589,zh-cn,興安府,,yrdb157,ds_1525
nm_590,en,xingan fu,,yrdb157,ds_1525
nm_591,zh-cn,興州,,yrdb158,ds_1527
nm_592,en,xing zhou,,yrdb158,ds_1527
nm_593,zh-cn,興市鎮,,yrdb159,us_80175
nm_594,en,xingshi zhen,,yrdb159,us_80175
nm_595,zh-cn,興德關,,yrdb160,us_70017
nm_596,en,xingde guan,,yrdb160,us_70017
nm_597,zh-cn,興德關,,yrdb160,us_80755
nm_598,en,xingde guan,,yrdb160,us_80755
nm_599,zh-cn,興武營堡,,yrdb161,us_80461
nm_600,en,xingwuying bao,,yrdb161,us_80461
nm_601,zh-cn,興濟,,yrdb162,ds_1238
nm_602,en,xingji,,yrdb162,ds_1238
nm_603,zh-cn,茲氏,,yrdb163,us_10137
nm_604,en,zishi,,yrdb163,us_10137
nm_605,zh-cn,冀,,yrdb164,us_10054
nm_606,en,ji,,yrdb164,us_10054
nm_607,zh-cn,冀,,yrdb164,us_20155
nm_608,en,ji,,yrdb164,us_20155
nm_609,zh-cn,冀縣,,yrdb166,us_10114
nm_610,en,ji xian,,yrdb166,us_10114
nm_611,zh-cn,冀寧路,,yrdb167,ds_1106
nm_612,en,jining lu,,yrdb167,ds_1106
nm_613,zh-cn,冀寧路,,yrdb167,ds_1198
nm_614,en,jining lu,,yrdb167,ds_1198
nm_615,zh-cn,冀寧路,,yrdb167,ds_1481
nm_616,en,jining lu,,yrdb167,ds_1481
nm_617,zh-cn,冀寧路,,yrdb167,ds_1603
nm_618,en,jining lu,,yrdb167,ds_1603
nm_619,zh-cn,冀州,,yrdb168,ds_672
nm_620,en,ji zhou,,yrdb168,ds_672
nm_621,zh-cn,冀州,,yrdb168,ds_801
nm_622,en,ji zhou,,yrdb168,ds_801
nm_623,zh-cn,冀州,,yrdb168,ds_926
nm_624,en,ji zhou,,yrdb168,ds_926
nm_625,zh-cn,冀州,,yrdb168,ds_1236
nm_626,en,ji zhou,,yrdb168,ds_1236
nm_627,zh-cn,冀州,,yrdb168,ds_1292
nm_628,en,ji zhou,,yrdb168,ds_1292
nm_629,zh-cn,冀州,,yrdb168,ds_1410
nm_630,en,ji zhou,,yrdb168,ds_1410
nm_631,zh-cn,冀村,,yrdb169,us_80742
nm_632,en,ji cun,,yrdb169,us_80742
nm_633,zh-cn,冀氏鎮,,yrdb171,us_80792
nm_634,en,jishi zhen,,yrdb171,us_80792
nm_635,zh-cn,冀氏鎮,,yrdb171,us_70410
nm_636,en,jishi zhen,,yrdb171,us_70410
nm_637,zh-cn,內官營堡,,yrdb172,us_80506
nm_638,en,neiguanying bao,,yrdb172,us_80506
nm_639,zh-cn,內蒙古,,yrdb173,ds_1482
nm_640,en,neimenggu,,yrdb173,ds_1482
nm_641,zh-cn,內蒙古,,yrdb173,ds_1629
nm_642,en,neimenggu,,yrdb173,ds_1629
nm_643,zh-cn,內蒙古,,yrdb173,ds_1779
nm_644,en,neimenggu,,yrdb173,ds_1779
nm_645,zh-cn,內黃縣,,yrdb174,ds_1096
nm_646,en,neihuang xian,,yrdb174,ds_1096
nm_647,zh-cn,岡王馬頭,,yrdb175,ds_162
nm_648,en,gangwangmatou,,yrdb175,ds_162
nm_649,zh-cn,冉店,,yrdb176,us_70273
nm_650,en,randian,,yrdb176,us_70273
nm_651,zh-cn,冉店,,yrdb176,us_80191
nm_652,en,randian,,yrdb176,us_80191
nm_653,zh-cn,軍渡,,yrdb178,us_80723
nm_654,en,jun du,,yrdb178,us_80723
nm_655,zh-cn,冠縣,,yrdb179,ds_960
nm_656,en,guan xian,,yrdb179,ds_960
nm_657,zh-cn,冠爵津,,yrdb180,us_30049
nm_658,en,guanjue jin,,yrdb180,us_30049
nm_659,zh-cn,馮佐村,,yrdb181,ds_152
nm_660,en,fengzuo cun,,yrdb181,ds_152
nm_661,zh-cn,馮原鎮,,yrdb182,us_80161
nm_662,en,fengyuan zhen,,yrdb182,us_80161
nm_663,zh-cn,馮坡鎮,,yrdb183,us_80993
nm_664,en,fengpo zhen,,yrdb183,us_80993
nm_665,zh-cn,馮家會村,,yrdb184,us_70484
nm_666,en,fengjiahui cun,,yrdb184,us_70484
nm_667,zh-cn,馮家口,,yrdb185,ds_150
nm_668,en,fengjia kou,,yrdb185,ds_150
nm_669,zh-cn,馮家堡,,yrdb186,us_70179
nm_670,en,fengjia pu,,yrdb186,us_70179
nm_671,zh-cn,馮家莊,,yrdb187,ds_151
nm_672,en,fengjia zhuang,,yrdb187,ds_151
nm_673,zh-cn,馮市鎮,,yrdb188,us_80222
nm_674,en,fengshi zhen,,yrdb188,us_80222
nm_675,zh-cn,馮雷鎮,,yrdb189,us_80165
nm_676,en,fenglei zhen,,yrdb189,us_80165
nm_677,zh-cn,冰溝堡,,yrdb190,us_80354
nm_678,en,binggou bao,,yrdb190,us_80354
nm_679,zh-cn,冶谷堡,,yrdb191,us_40220
nm_680,en,yegu bao,,yrdb191,us_40220
nm_681,zh-cn,冷泉關,,yrdb192,us_80772
nm_682,en,lengquan guan,,yrdb192,us_80772
nm_683,zh-cn,冷泉關,,yrdb192,us_70066
nm_684,en,lengquan guan,,yrdb192,us_70066
nm_685,zh-cn,準安府,,yrdb193,ds_56
nm_686,en,zhunan fu,,yrdb193,ds_56
nm_687,zh-cn,準安府,,yrdb193,ds_499
nm_688,en,zhunan fu,,yrdb193,ds_499
nm_689,zh-cn,準安府,,yrdb193,ds_768
nm_690,en,zhunan fu,,yrdb193,ds_768
nm_691,zh-cn,準安府,,yrdb193,ds_1569
nm_692,en,zhunan fu,,yrdb193,ds_1569
nm_693,zh-cn,準格爾,,yrdb194,ds_1316
nm_694,en,zhungeer,,yrdb194,ds_1316
nm_695,zh-cn,涼,,yrdb195,ds_1443
nm_696,en,liang,,yrdb195,ds_1443
nm_697,zh-cn,淩家莊,,yrdb196,ds_349
nm_698,en,lingjia zhuang,,yrdb196,ds_349
nm_699,zh-cn,幾陽亭,,yrdb197,us_20208
nm_700,en,jiyang ting,,yrdb197,us_20208
nm_701,zh-cn,鳳尾鎮,,yrdb198,us_80738
nm_702,en,fengwei zhen,,yrdb198,us_80738
nm_703,zh-cn,鳳州,,yrdb199,ds_1370
nm_704,en,feng zhou,,yrdb199,ds_1370
nm_705,zh-cn,鳳翔縣,,yrdb200,ds_934
nm_706,en,fengxiang xian,,yrdb200,ds_934
nm_707,zh-cn,鳳翔府,,yrdb201,ds_1369
nm_708,en,fengxiang fu,,yrdb201,ds_1369
nm_709,zh-cn,鳳陽,,yrdb202,ds_39
nm_710,en,fengyang,,yrdb202,ds_39
nm_711,zh-cn,鳳陽,,yrdb202,ds_935
nm_712,en,fengyang,,yrdb202,ds_935
nm_713,zh-cn,出頭山,,yrdb203,ds_1676
nm_714,en,chutou shan,,yrdb203,ds_1676
nm_715,zh-cn,函谷關,,yrdb205,us_20020
nm_716,en,hangu guan,,yrdb205,us_20020
nm_717,zh-cn,函谷關,,yrdb205,us_20072
nm_718,en,hangu guan,,yrdb205,us_20072
nm_719,zh-cn,函谷關,,yrdb205,us_20180
nm_720,en,hangu guan,,yrdb205,us_20180
nm_721,zh-cn,函谷關,,yrdb205,us_30018
nm_722,en,hangu guan,,yrdb205,us_30018
nm_723,zh-cn,函谷關,,yrdb205,us_30064
nm_724,en,hangu guan,,yrdb205,us_30064
nm_725,zh-cn,函谷關,,yrdb205,us_10066
nm_726,en,hangu guan,,yrdb205,us_10066
nm_727,zh-cn,函谷關,,yrdb205,us_40081
nm_728,en,hangu guan,,yrdb205,us_40081
nm_729,zh-cn,函谷關,,yrdb205,us_70490
nm_730,en,hangu guan,,yrdb205,us_70490
nm_731,zh-cn,鑿臺,,yrdb207,us_20196
nm_732,en,zaotai,,yrdb207,us_20196
nm_733,zh-cn,鑿臺,,yrdb207,us_10142
nm_734,en,zaotai,,yrdb207,us_10142
nm_735,zh-cn,刁家庵,,yrdb208,ds_118
nm_736,en,diaojiaan,,yrdb208,ds_118
nm_737,zh-cn,刁馬河,,yrdb209,ds_1683
nm_738,en,diaoma he,,yrdb209,ds_1683
nm_739,zh-cn,劉亭,,yrdb210,us_30093
nm_740,en,liu ting,,yrdb210,us_30093
nm_741,zh-cn,劉伶,,yrdb211,ds_356
nm_742,en,liuling,,yrdb211,ds_356
nm_743,zh-cn,劉獸醫口,,yrdb212,ds_358
nm_744,en,liushouyi kou,,yrdb212,ds_358
nm_745,zh-cn,劉口,,yrdb213,ds_354
nm_746,en,liu kou,,yrdb213,ds_354
nm_747,zh-cn,劉口,,yrdb213,ds_355
nm_748,en,liu kou,,yrdb213,ds_355
nm_749,zh-cn,劉家口,,yrdb214,ds_350
nm_750,en,liujia kou,,yrdb214,ds_350
nm_751,zh-cn,劉家莊,,yrdb215,ds_351
nm_752,en,liujia zhuang,,yrdb215,ds_351
nm_753,zh-cn,劉家莊,,yrdb215,ds_352
nm_754,en,liujia zhuang,,yrdb215,ds_352
nm_755,zh-cn,劉家莊,,yrdb215,ds_353
nm_756,en,liujia zhuang,,yrdb215,ds_353
nm_757,zh-cn,劉家店,,yrdb216,us_81149
nm_758,en,liujiadian,,yrdb216,us_81149
nm_759,zh-cn,劉旺莊,,yrdb217,ds_359
nm_760,en,liuwang zhuang,,yrdb217,ds_359
nm_761,zh-cn,劉村寨,,yrdb218,us_70079
nm_762,en,liucun zhai,,yrdb218,us_70079
nm_763,zh-cn,劉柳村,,yrdb219,ds_357
nm_764,en,liuliu cun,,yrdb219,ds_357
nm_765,zh-cn,劉聚,,yrdb220,us_20075
nm_766,en,liuju,,yrdb220,us_20075
nm_767,zh-cn,判官村,,yrdb221,ds_443
nm_768,en,panguan cun,,yrdb221,ds_443
nm_769,zh-cn,利仁閘,,yrdb222,ds_334
nm_770,en,lirenzha,,yrdb222,ds_334
nm_771,zh-cn,利國冶,,yrdb223,us_70421
nm_772,en,liguoye,,yrdb223,us_70421
nm_773,zh-cn,利州,,yrdb224,ds_1442
nm_774,en,li zhou,,yrdb224,ds_1442
nm_775,zh-cn,利州路,,yrdb225,ds_1620
nm_776,en,lizhou lu,,yrdb225,ds_1620
nm_777,zh-cn,利橋堡,,yrdb226,us_80546
nm_778,en,liqiao bao,,yrdb226,us_80546
nm_779,zh-cn,利民堡,,yrdb227,us_70108
nm_780,en,limin bao,,yrdb227,us_70108
nm_781,zh-cn,利津,,yrdb228,ds_602
nm_782,en,li jin,,yrdb228,ds_602
nm_783,zh-cn,利津,,yrdb228,ds_151
nm_784,en,li jin,,yrdb228,ds_151
nm_785,zh-cn,利津,,yrdb228,ds_245
nm_786,en,li jin,,yrdb228,ds_245
nm_787,zh-cn,利津,,yrdb228,ds_283
nm_788,en,li jin,,yrdb228,ds_283
nm_789,zh-cn,利津,,yrdb228,ds_383
nm_790,en,li jin,,yrdb228,ds_383
nm_791,zh-cn,利津,,yrdb228,ds_402
nm_792,en,li jin,,yrdb228,ds_402
nm_793,zh-cn,利津,,yrdb228,ds_646
nm_794,en,li jin,,yrdb228,ds_646
nm_795,zh-cn,利津,,yrdb228,ds_827
nm_796,en,li jin,,yrdb228,ds_827
nm_797,zh-cn,利津,,yrdb228,ds_1053
nm_798,en,li jin,,yrdb228,ds_1053
nm_799,zh-cn,製虜塞,,yrdb230,us_20107
nm_800,en,zhilusai,,yrdb230,us_20107
nm_801,zh-cn,剋狐寨,,yrdb231,us_70024
nm_802,en,kehu zhai,,yrdb231,us_70024
nm_803,zh-cn,剋狐寨,,yrdb231,us_80712
nm_804,en,kehu zhai,,yrdb231,us_80712
nm_805,zh-cn,前亭,,yrdb232,us_20214
nm_806,en,qian ting,,yrdb232,us_20214
nm_807,zh-cn,前亭,,yrdb232,us_40175
nm_808,en,qian ting,,yrdb232,us_40175
nm_809,zh-cn,劇陽,,yrdb233,us_30109
nm_810,en,juyang,,yrdb233,us_30109
nm_811,zh-cn,副陽,,yrdb234,us_20113
nm_812,en,fuyang,,yrdb234,us_20113
nm_813,zh-cn,加鬥寨,,yrdb235,us_80834
nm_814,en,jiadou zhai,,yrdb235,us_80834
nm_815,zh-cn,務鄉,,yrdb236,us_20160
nm_816,en,wu xiang,,yrdb236,us_20160
nm_817,zh-cn,助馬,,yrdb237,us_80640
nm_818,en,zhuma,,yrdb237,us_80640
nm_819,zh-cn,助馬,,yrdb237,us_70121
nm_820,en,zhuma,,yrdb237,us_70121
nm_821,zh-cn,勞山鎮,,yrdb239,us_80121
nm_822,en,laoshan zhen,,yrdb239,us_80121
nm_823,zh-cn,勃海,,yrdb240,ds_882
nm_824,en,bohai,,yrdb240,ds_882
nm_825,zh-cn,勃海,,yrdb240,ds_1674
nm_826,en,bohai,,yrdb240,ds_1674
nm_827,zh-cn,包頭村,,yrdb241,us_80595
nm_828,en,baotou cun,,yrdb241,us_80595
nm_829,zh-cn,包頭村,,yrdb241,us_81041
nm_830,en,baotou cun,,yrdb241,us_81041
nm_831,zh-cn,匈歸障,,yrdb242,us_20108
nm_832,en,xiongguizhang,,yrdb242,us_20108
nm_833,zh-cn,化樂鎮,,yrdb243,us_80761
nm_834,en,huale zhen,,yrdb243,us_80761
nm_835,zh-cn,化平川廳,,yrdb244,us_80500
nm_836,en,huapingchuan ting,,yrdb244,us_80500
nm_837,zh-cn,北中城,,yrdb245,us_40089
nm_838,en,beizhong cheng,,yrdb245,us_40089
nm_839,zh-cn,北京,,yrdb246,ds_426
nm_840,en,beijing,,yrdb246,ds_426
nm_841,zh-cn,北京,,yrdb246,ds_1092
nm_842,en,beijing,,yrdb246,ds_1092
nm_843,zh-cn,北京,,yrdb246,ds_1325
nm_844,en,beijing,,yrdb246,ds_1325
nm_845,zh-cn,北京,,yrdb246,ds_1423
nm_846,en,beijing,,yrdb246,ds_1423
nm_847,zh-cn,北京,,yrdb246,ds_1420
nm_848,en,beijing,,yrdb246,ds_1420
nm_849,zh-cn,北京,,yrdb246,ds_1616
nm_850,en,beijing,,yrdb246,ds_1616
nm_851,zh-cn,北京,,yrdb246,ds_1764
nm_852,en,beijing,,yrdb246,ds_1764
nm_853,zh-cn,北京,,yrdb246,ds_1344
nm_854,en,beijing,,yrdb246,ds_1344
nm_855,zh-cn,北京,,yrdb246,ds_1567
nm_856,en,beijing,,yrdb246,ds_1567
nm_857,zh-cn,北蔔渡,,yrdb248,us_70431
nm_858,en,beibo du,,yrdb248,us_70431
nm_859,zh-cn,北原,,yrdb249,us_30041
nm_860,en,beiyuan,,yrdb249,us_30041
nm_861,zh-cn,北屈,,yrdb251,us_10092
nm_862,en,beiqu,,yrdb251,us_10092
nm_863,zh-cn,北岸二套口,,yrdb252,ds_33
nm_864,en,beianertao kou,,yrdb252,ds_33
nm_865,zh-cn,北岸花山,,yrdb254,ds_34
nm_866,en,beianhua shan,,yrdb254,ds_34
nm_867,zh-cn,北川營,,yrdb255,us_80309
nm_868,en,beichuan ying,,yrdb255,us_80309
nm_869,zh-cn,北樓口,,yrdb256,us_80853
nm_870,en,beilou kou,,yrdb256,us_80853
nm_871,zh-cn,北樓口,,yrdb256,us_70141
nm_872,en,beilou kou,,yrdb256,us_70141
nm_873,zh-cn,北流堡,,yrdb257,us_80952
nm_874,en,beiliu bao,,yrdb257,us_80952
nm_875,zh-cn,北海,,yrdb258,ds_878
nm_876,en,beihai,,yrdb258,ds_878
nm_877,zh-cn,北海,,yrdb258,ds_1324
nm_878,en,beihai,,yrdb258,ds_1324
nm_879,zh-cn,北海郡,,yrdb259,ds_879
nm_880,en,beihai jun,,yrdb259,ds_879
nm_881,zh-cn,北清河,,yrdb260,ds_1673
nm_882,en,beiqing he,,yrdb260,ds_1673
nm_883,zh-cn,北相堡,,yrdb261,us_80933
nm_884,en,beixiang bao,,yrdb261,us_80933
nm_885,zh-cn,北董堡,,yrdb262,us_80983
nm_886,en,beidong bao,,yrdb262,us_80983
nm_887,zh-cn,北谷鎮,,yrdb263,us_80144
nm_888,en,beigu zhen,,yrdb263,us_80144
nm_889,zh-cn,北賈鎮,,yrdb264,us_70400
nm_890,en,beijia zhen,,yrdb264,us_70400
nm_891,zh-cn,北邵,,yrdb265,ds_36
nm_892,en,beishao,,yrdb265,ds_36
nm_893,zh-cn,匙頭灣,,yrdb266,ds_1730
nm_894,en,chitou wan,,yrdb266,ds_1730
nm_895,zh-cn,匡口鎮,,yrdb267,us_80016
nm_896,en,kuangkou zhen,,yrdb267,us_80016
nm_897,zh-cn,十一堡,,yrdb268,ds_526
nm_898,en,shiyi bao,,yrdb268,ds_526
nm_899,zh-cn,十七堡,,yrdb269,ds_521
nm_900,en,shiqi bao,,yrdb269,ds_521
nm_901,zh-cn,十七鋪口,,yrdb270,ds_522
nm_902,en,shiqipu kou,,yrdb270,ds_522
nm_903,zh-cn,十三堡,,yrdb271,ds_523
nm_904,en,shisan bao,,yrdb271,ds_523
nm_905,zh-cn,十三里橋,,yrdb272,us_30073
nm_906,en,shisanli qiao,,yrdb272,us_30073
nm_907,zh-cn,十九堡,,yrdb273,ds_518
nm_908,en,shijiu bao,,yrdb273,ds_518
nm_909,zh-cn,十八堡,,yrdb274,ds_515
nm_910,en,shiba bao,,yrdb274,ds_515
nm_911,zh-cn,十八里屯,,yrdb275,ds_516
nm_912,en,shibali tun,,yrdb275,ds_516
nm_913,zh-cn,十八里鋪,,yrdb276,us_81121
nm_914,en,shibali pu,,yrdb276,us_81121
nm_915,zh-cn,十四堡,,yrdb277,ds_524
nm_916,en,shisi bao,,yrdb277,ds_524
nm_917,zh-cn,十四堡,,yrdb277,ds_525
nm_918,en,shisi bao,,yrdb277,ds_525
nm_919,zh-cn,十堡,,yrdb278,ds_517
nm_920,en,shi bao,,yrdb278,ds_517
nm_921,zh-cn,十字川,,yrdb279,us_80390
nm_922,en,shizi chuan,,yrdb279,us_80390
nm_923,zh-cn,十字鎮,,yrdb280,us_81166
nm_924,en,shizi zhen,,yrdb280,us_81166
nm_925,zh-cn,十里,,yrdb281,us_70098
nm_926,en,shili,,yrdb281,us_70098
nm_927,zh-cn,十里堡,,yrdb282,ds_519
nm_928,en,shili pu,,yrdb282,ds_519
nm_929,zh-cn,十里堡,,yrdb282,ds_520
nm_930,en,shili pu,,yrdb282,ds_520
nm_931,zh-cn,十里鋪,,yrdb283,us_80081
nm_932,en,shili pu,,yrdb283,us_80081
nm_933,zh-cn,十里長灘,,yrdb284,us_81037
nm_934,en,shilichang tan,,yrdb284,us_81037
nm_935,zh-cn,千乘,,yrdb285,ds_1123
nm_936,en,qiansheng,,yrdb285,ds_1123
nm_937,zh-cn,千畝,,yrdb286,us_30100
nm_938,en,qianmu,,yrdb286,us_30100
nm_939,zh-cn,千畝,,yrdb286,us_20200
nm_940,en,qianmu,,yrdb286,us_20200
nm_941,zh-cn,千戶莊堡,,yrdb288,us_80320
nm_942,en,qianhuzhuang bao,,yrdb288,us_80320
nm_943,zh-cn,千秋亭,,yrdb289,us_40074
nm_944,en,qianqiu ting,,yrdb289,us_40074
nm_945,zh-cn,千金堨,,yrdb290,us_30066
nm_946,en,qianjine,,yrdb290,us_30066
nm_947,zh-cn,升州,,yrdb291,ds_1479
nm_948,en,sheng zhou,,yrdb291,ds_1479
nm_949,zh-cn,升店,,yrdb292,us_80252
nm_950,en,shengdian,,yrdb292,us_80252
nm_951,zh-cn,午溝,,yrdb293,ds_1204
nm_952,en,wu gou,,yrdb293,ds_1204
nm_953,zh-cn,華亭,,yrdb295,us_80501
nm_954,en,hua ting,,yrdb295,us_80501
nm_955,zh-cn,華亭下關,,yrdb296,us_81150
nm_956,en,huatingxia guan,,yrdb296,us_81150
nm_957,zh-cn,華家嶺,,yrdb297,us_80512
nm_958,en,huajia ling,,yrdb297,us_80512
nm_959,zh-cn,華山,,yrdb298,ds_249
nm_960,en,hua shan,,yrdb298,ds_249
nm_961,zh-cn,華山,,yrdb298,ds_1698
nm_962,en,hua shan,,yrdb298,ds_1698
nm_963,zh-cn,華州,,yrdb299,ds_991
nm_964,en,hua zhou,,yrdb299,ds_991
nm_965,zh-cn,華州,,yrdb299,ds_1393
nm_966,en,hua zhou,,yrdb299,ds_1393
nm_967,zh-cn,華池,,yrdb300,us_70305
nm_968,en,huachi,,yrdb300,us_70305
nm_969,zh-cn,華池,,yrdb300,us_70463
nm_970,en,huachi,,yrdb300,us_70463
nm_971,zh-cn,華池,,yrdb300,us_80590
nm_972,en,huachi,,yrdb300,us_80590
nm_973,zh-cn,華谷城,,yrdb302,us_40292
nm_974,en,huagu cheng,,yrdb302,us_40292
nm_975,zh-cn,華陰,,yrdb303,us_40043
nm_976,en,huayin,,yrdb303,us_40043
nm_977,zh-cn,華陰,,yrdb303,ds_991
nm_978,en,huayin,,yrdb303,ds_991
nm_979,zh-cn,卓家莊,,yrdb305,ds_871
nm_980,en,zhuojia zhuang,,yrdb305,ds_871
nm_981,zh-cn,單縣,,yrdb306,ds_231
nm_982,en,shan xian,,yrdb306,ds_231
nm_983,zh-cn,單縣,,yrdb306,ds_254
nm_984,en,shan xian,,yrdb306,ds_254
nm_985,zh-cn,單縣,,yrdb306,ds_351
nm_986,en,shan xian,,yrdb306,ds_351
nm_987,zh-cn,單縣,,yrdb306,ds_361
nm_988,en,shan xian,,yrdb306,ds_361
nm_989,zh-cn,單縣,,yrdb306,ds_467
nm_990,en,shan xian,,yrdb306,ds_467
nm_991,zh-cn,單縣,,yrdb306,ds_548
nm_992,en,shan xian,,yrdb306,ds_548
nm_993,zh-cn,單縣,,yrdb306,ds_562
nm_994,en,shan xian,,yrdb306,ds_562
nm_995,zh-cn,單縣,,yrdb306,ds_749
nm_996,en,shan xian,,yrdb306,ds_749
nm_997,zh-cn,單縣,,yrdb306,ds_904
nm_998,en,shan xian,,yrdb306,ds_904
nm_999,zh-cn,單縣,,yrdb306,ds_792
nm_1000,en,shan xian,,yrdb306,ds_792
nm_1001,zh-cn,單家口,,yrdb308,ds_108
nm_1002,en,danjia kou,,yrdb308,ds_108
nm_1003,zh-cn,單家莊,,yrdb309,ds_110
nm_1004,en,danjia zhuang,,yrdb309,ds_110
nm_1005,zh-cn,單家樓,,yrdb310,ds_109
nm_1006,en,danjialou,,yrdb310,ds_109
nm_1007,zh-cn,單州,,yrdb311,ds_107
nm_1008,en,dan zhou,,yrdb311,ds_107
nm_1009,zh-cn,單州,,yrdb311,ds_904
