ptatt_id,place_id,attestation_id
ptatt_2878,yrdb2161,us_80027
ptatt_2879,yrdb2162,ds_20
ptatt_2880,yrdb2163,us_80031
ptatt_2881,yrdb2164,ds_1241
ptatt_2882,yrdb2164,ds_1672
ptatt_2883,yrdb2165,us_70324
ptatt_2884,yrdb2166,ds_22
ptatt_2885,yrdb2167,us_70074
ptatt_2886,yrdb2167,us_80942
ptatt_2887,yrdb2168,ds_18
ptatt_2888,yrdb2169,us_40143
ptatt_2889,yrdb2170,us_80743
ptatt_2890,yrdb2171,us_20119
ptatt_2891,yrdb2171,us_20207
ptatt_2892,yrdb2171,us_70130
ptatt_2893,yrdb2171,us_80818
ptatt_2894,yrdb2173,us_70271
ptatt_2895,yrdb2174,us_30039
ptatt_2896,yrdb2175,us_30083
ptatt_2897,yrdb2176,us_70133
ptatt_2898,yrdb2177,ds_25
ptatt_2899,yrdb2178,us_80400
ptatt_2900,yrdb2179,us_70164
ptatt_2901,yrdb2180,us_80074
ptatt_2902,yrdb2181,us_70459
ptatt_2903,yrdb2182,us_40080
ptatt_2904,yrdb2183,us_40140
ptatt_2905,yrdb2183,us_40278
ptatt_2906,yrdb2185,us_80724
ptatt_2907,yrdb2186,ds_24
ptatt_2908,yrdb2187,us_70254
ptatt_2909,yrdb2187,us_80475
ptatt_2910,yrdb2188,us_20221
ptatt_2911,yrdb2188,us_40167
ptatt_2912,yrdb2189,us_80167
ptatt_2913,yrdb2190,us_81154
ptatt_2914,yrdb2191,us_81183
ptatt_2915,yrdb2192,us_80169
ptatt_2916,yrdb2193,us_80545
ptatt_2917,yrdb2194,us_10045
ptatt_2918,yrdb2195,us_81171
ptatt_2919,yrdb2195,us_70454
ptatt_2920,yrdb2197,us_80333
ptatt_2921,yrdb2198,us_81088
ptatt_2922,yrdb2199,ds_1757
ptatt_2923,yrdb2200,us_81177
ptatt_2924,yrdb2201,ds_948
ptatt_2925,yrdb2202,us_20023
ptatt_2926,yrdb2202,us_10134
ptatt_2927,yrdb2203,us_10091
ptatt_2928,yrdb2203,ds_446
ptatt_2929,yrdb2204,us_10048
ptatt_2930,yrdb2205,us_20040
ptatt_2931,yrdb2205,us_10146
ptatt_2932,yrdb2207,ds_1546
ptatt_2933,yrdb2208,ds_1268
ptatt_2934,yrdb2209,us_70267
ptatt_2935,yrdb2209,us_80285
ptatt_2936,yrdb2210,us_80542
ptatt_2937,yrdb2211,us_70290
ptatt_2938,yrdb2211,us_80084
ptatt_2939,yrdb2212,us_80338
ptatt_2940,yrdb2213,ds_1254
ptatt_2941,yrdb2215,us_70242
ptatt_2942,yrdb2216,us_20165
ptatt_2943,yrdb2216,us_10081
ptatt_2944,yrdb2217,us_81165
ptatt_2945,yrdb2218,us_40182
ptatt_2946,yrdb2219,us_80342
ptatt_2947,yrdb2220,us_80579
ptatt_2948,yrdb2221,us_70262
ptatt_2949,yrdb2222,ds_441
ptatt_2950,yrdb2223,us_40062
ptatt_2951,yrdb2223,us_80002
ptatt_2952,yrdb2225,ds_439
ptatt_2953,yrdb2226,us_80697
ptatt_2954,yrdb2227,ds_440
ptatt_2955,yrdb2228,us_80548
ptatt_2956,yrdb2229,us_81002
ptatt_2957,yrdb2230,us_40272
ptatt_2958,yrdb2230,us_40282
ptatt_2959,yrdb2231,us_30122
ptatt_2960,yrdb2232,ds_1245
ptatt_2961,yrdb2233,us_80833
ptatt_2962,yrdb2234,ds_844
ptatt_2963,yrdb2235,ds_1309
ptatt_2964,yrdb2236,us_70310
ptatt_2965,yrdb2236,us_80133
ptatt_2966,yrdb2236,us_20264
ptatt_2967,yrdb2238,us_70425
ptatt_2968,yrdb2240,ds_825
ptatt_2969,yrdb2240,ds_935
ptatt_2970,yrdb2240,ds_1301
ptatt_2971,yrdb2240,ds_1310
ptatt_2972,yrdb2240,ds_1435
ptatt_2973,yrdb2240,ds_1667
ptatt_2974,yrdb2240,ds_1668
ptatt_2975,yrdb2241,ds_1221
ptatt_2976,yrdb2242,ds_691
ptatt_2977,yrdb2243,ds_1519
ptatt_2978,yrdb2244,us_70406
ptatt_2979,yrdb2245,ds_1563
ptatt_2980,yrdb2246,ds_834
ptatt_2981,yrdb2247,us_20104
ptatt_2982,yrdb2248,ds_1169
ptatt_2983,yrdb2249,ds_191
ptatt_2984,yrdb2249,ds_740
ptatt_2985,yrdb2249,ds_1170
ptatt_2986,yrdb2250,ds_394
ptatt_2987,yrdb2250,ds_713
ptatt_2988,yrdb2250,ds_1171
ptatt_2989,yrdb2250,ds_1097
ptatt_2990,yrdb2250,ds_1174
ptatt_2991,yrdb2252,ds_568
ptatt_2992,yrdb2252,ds_693
ptatt_2993,yrdb2252,ds_772
ptatt_2994,yrdb2252,ds_1267
ptatt_2995,yrdb2252,ds_1491
ptatt_2996,yrdb2253,ds_1733
ptatt_2997,yrdb2254,ds_38
ptatt_2998,yrdb2254,ds_1175
ptatt_2999,yrdb2255,us_70215
ptatt_3000,yrdb2256,ds_527
ptatt_3001,yrdb2257,ds_533
ptatt_3002,yrdb2258,us_80536
ptatt_3003,yrdb2259,us_80765
ptatt_3004,yrdb2260,us_80449
ptatt_3005,yrdb2261,us_80075
ptatt_3006,yrdb2262,ds_1482
ptatt_3007,yrdb2263,ds_528
ptatt_3008,yrdb2264,us_20244
ptatt_3009,yrdb2265,us_80985
ptatt_3010,yrdb2266,us_70474
ptatt_3011,yrdb2267,ds_530
ptatt_3012,yrdb2268,ds_529
ptatt_3013,yrdb2269,us_80071
ptatt_3014,yrdb2270,ds_531
ptatt_3015,yrdb2271,us_70094
ptatt_3016,yrdb2271,us_70393
ptatt_3017,yrdb2271,us_80708
ptatt_3018,yrdb2272,us_80517
ptatt_3019,yrdb2273,us_40200
ptatt_3020,yrdb2274,ds_1481
ptatt_3021,yrdb2275,ds_535
ptatt_3022,yrdb2276,us_80158
ptatt_3023,yrdb2277,ds_532
ptatt_3024,yrdb2278,us_20228
ptatt_3025,yrdb2278,us_40158
ptatt_3026,yrdb2278,us_80024
ptatt_3027,yrdb2278,us_30092
ptatt_3028,yrdb2278,us_30085
ptatt_3029,yrdb2279,us_80260
ptatt_3030,yrdb2282,us_80622
ptatt_3031,yrdb2283,us_40289
ptatt_3032,yrdb2285,us_80444
ptatt_3033,yrdb2285,us_70241
ptatt_3034,yrdb2286,us_80011
ptatt_3035,yrdb2287,us_80108
ptatt_3036,yrdb2287,us_70477
ptatt_3037,yrdb2288,us_70284
ptatt_3038,yrdb2288,us_80087
ptatt_3039,yrdb2289,ds_1157
ptatt_3040,yrdb2290,us_80418
ptatt_3041,yrdb2290,us_70207
ptatt_3042,yrdb2292,us_70269
ptatt_3043,yrdb2293,us_30032
ptatt_3044,yrdb2294,us_40223
ptatt_3045,yrdb2295,us_40064
ptatt_3046,yrdb2296,us_70311
ptatt_3047,yrdb2297,us_80203
ptatt_3048,yrdb2298,us_80127
ptatt_3049,yrdb2299,us_20110
ptatt_3050,yrdb2299,us_81046
ptatt_3051,yrdb2300,ds_534
ptatt_3052,yrdb2301,ds_72
ptatt_3053,yrdb2301,ds_123
ptatt_3054,yrdb2301,ds_189
ptatt_3055,yrdb2301,ds_278
ptatt_3056,yrdb2301,ds_442
ptatt_3057,yrdb2301,ds_906
ptatt_3058,yrdb2301,ds_907
ptatt_3059,yrdb2301,ds_908
ptatt_3060,yrdb2301,ds_642
ptatt_3061,yrdb2303,us_70287
ptatt_3062,yrdb2303,us_80085
ptatt_3063,yrdb2304,ds_1682
ptatt_3064,yrdb2306,us_80634
ptatt_3065,yrdb2306,us_70118
ptatt_3066,yrdb2307,us_80638
ptatt_3067,yrdb2308,us_30060
ptatt_3068,yrdb2309,us_70368
ptatt_3069,yrdb2309,us_80008
ptatt_3070,yrdb2310,us_70350
ptatt_3071,yrdb2310,us_80063
ptatt_3072,yrdb2311,us_70376
ptatt_3073,yrdb2311,us_70414
ptatt_3074,yrdb2313,us_80721
ptatt_3075,yrdb2314,us_80269
ptatt_3076,yrdb2315,ds_428
ptatt_3077,yrdb2317,ds_1066
ptatt_3078,yrdb2317,ds_1342
ptatt_3079,yrdb2317,ds_899
ptatt_3080,yrdb2318,us_80018
ptatt_3081,yrdb2319,us_80463
ptatt_3082,yrdb2319,us_70239
ptatt_3083,yrdb2321,ds_418
ptatt_3084,yrdb2322,us_80439
ptatt_3085,yrdb2323,ds_419
ptatt_3086,yrdb2324,us_81026
ptatt_3087,yrdb2325,us_80966
ptatt_3088,yrdb2326,us_80529
ptatt_3089,yrdb2327,us_40284
ptatt_3090,yrdb2328,us_70435
ptatt_3091,yrdb2329,us_20037
ptatt_3092,yrdb2329,us_10139
ptatt_3093,yrdb2329,us_40122
ptatt_3094,yrdb2332,ds_464
ptatt_3095,yrdb2333,ds_1463
ptatt_3096,yrdb2334,us_80231
ptatt_3097,yrdb2335,us_80980
ptatt_3098,yrdb2336,us_81168
ptatt_3099,yrdb2337,us_81136
ptatt_3100,yrdb2338,us_70104
ptatt_3101,yrdb2339,us_20101
ptatt_3102,yrdb2340,ds_695
ptatt_3103,yrdb2340,ds_1226
ptatt_3104,yrdb2340,ds_523
ptatt_3105,yrdb2341,ds_75
ptatt_3106,yrdb2341,ds_48
ptatt_3107,yrdb2341,ds_77
ptatt_3108,yrdb2341,ds_135
ptatt_3109,yrdb2341,ds_182
ptatt_3110,yrdb2341,ds_218
ptatt_3111,yrdb2341,ds_250
ptatt_3112,yrdb2341,ds_264
ptatt_3113,yrdb2341,ds_358
ptatt_3114,yrdb2341,ds_572
ptatt_3115,yrdb2341,ds_591
ptatt_3116,yrdb2341,ds_727
ptatt_3117,yrdb2341,ds_776
ptatt_3118,yrdb2341,ds_790
ptatt_3119,yrdb2341,ds_811
ptatt_3120,yrdb2341,ds_868
ptatt_3121,yrdb2341,ds_1224
ptatt_3122,yrdb2341,ds_1225
ptatt_3123,yrdb2341,ds_441
ptatt_3124,yrdb2344,ds_694
ptatt_3125,yrdb2345,ds_158
ptatt_3126,yrdb2346,ds_940
ptatt_3127,yrdb2347,ds_1526
ptatt_3128,yrdb2348,us_70371
ptatt_3129,yrdb2348,us_80012
ptatt_3130,yrdb2350,ds_940
ptatt_3131,yrdb2351,ds_1286
ptatt_3132,yrdb2352,ds_793
ptatt_3133,yrdb2353,us_70012
ptatt_3134,yrdb2353,us_80901
ptatt_3135,yrdb2354,us_10136
ptatt_3136,yrdb2355,us_80115
ptatt_3137,yrdb2356,us_81120
ptatt_3138,yrdb2357,us_20121
ptatt_3139,yrdb2357,us_20261
ptatt_3140,yrdb2357,us_70436
ptatt_3141,yrdb2359,us_80145
ptatt_3142,yrdb2360,us_80804
ptatt_3143,yrdb2361,ds_1633
ptatt_3144,yrdb2362,ds_469
ptatt_3145,yrdb2363,us_80477
ptatt_3146,yrdb2364,ds_1468
ptatt_3147,yrdb2365,us_80537
ptatt_3148,yrdb2366,ds_468
ptatt_3149,yrdb2367,us_80238
ptatt_3150,yrdb2368,us_80368
ptatt_3151,yrdb2369,us_70166
ptatt_3152,yrdb2369,us_80344
ptatt_3153,yrdb2370,ds_77
ptatt_3154,yrdb2371,us_80543
ptatt_3155,yrdb2372,us_20191
ptatt_3156,yrdb2372,us_40135
ptatt_3157,yrdb2373,us_40063
ptatt_3158,yrdb2373,us_80004
ptatt_3159,yrdb2375,us_20152
ptatt_3160,yrdb2376,us_70312
ptatt_3161,yrdb2377,us_81024
ptatt_3162,yrdb2378,us_70082
ptatt_3163,yrdb2379,ds_770
ptatt_3164,yrdb2380,us_70411
ptatt_3165,yrdb2381,us_80032
ptatt_3166,yrdb2382,us_70275
ptatt_3167,yrdb2382,us_80558
ptatt_3168,yrdb2384,us_70019
ptatt_3169,yrdb2384,us_80737
ptatt_3170,yrdb2385,ds_136
ptatt_3171,yrdb2386,ds_137
ptatt_3172,yrdb2387,us_70081
ptatt_3173,yrdb2387,us_80945
ptatt_3174,yrdb2389,us_80859
ptatt_3175,yrdb2390,us_80339
ptatt_3176,yrdb2391,ds_292
ptatt_3177,yrdb2391,ds_69
ptatt_3178,yrdb2391,ds_102
ptatt_3179,yrdb2391,ds_207
ptatt_3180,yrdb2391,ds_662
ptatt_3181,yrdb2391,ds_1295
ptatt_3182,yrdb2393,ds_609
ptatt_3183,yrdb2394,us_20031
ptatt_3184,yrdb2394,us_80950
ptatt_3185,yrdb2396,ds_869
ptatt_3186,yrdb2397,ds_870
ptatt_3187,yrdb2398,ds_1584
ptatt_3188,yrdb2399,ds_157
ptatt_3189,yrdb2400,us_80592
ptatt_3190,yrdb2401,ds_116
ptatt_3191,yrdb2402,ds_115
ptatt_3192,yrdb2403,us_81145
ptatt_3193,yrdb2404,us_20174
ptatt_3194,yrdb2405,us_20197
ptatt_3195,yrdb2405,us_30098
ptatt_3196,yrdb2406,ds_959
ptatt_3197,yrdb2407,us_10089
ptatt_3198,yrdb2408,us_80352
ptatt_3199,yrdb2409,us_80962
ptatt_3200,yrdb2410,us_80814
ptatt_3201,yrdb2411,us_40019
ptatt_3202,yrdb2411,us_40241
ptatt_3203,yrdb2413,ds_342
ptatt_3204,yrdb2414,us_20077
ptatt_3205,yrdb2415,us_80072
ptatt_3206,yrdb2416,us_70375
ptatt_3207,yrdb2417,us_20172
ptatt_3208,yrdb2418,us_10087
ptatt_3209,yrdb2419,us_80476
ptatt_3210,yrdb2419,us_70191
ptatt_3211,yrdb2420,us_70113
ptatt_3212,yrdb2420,us_80631
ptatt_3213,yrdb2421,us_80510
ptatt_3214,yrdb2422,us_70417
ptatt_3215,yrdb2424,us_80484
ptatt_3216,yrdb2425,us_80365
ptatt_3217,yrdb2425,us_70362
ptatt_3218,yrdb2427,us_80397
ptatt_3219,yrdb2428,us_70249
ptatt_3220,yrdb2428,us_80431
ptatt_3221,yrdb2429,us_70237
ptatt_3222,yrdb2429,us_80458
ptatt_3223,yrdb2430,ds_225
ptatt_3224,yrdb2431,us_80563
ptatt_3225,yrdb2432,us_80215
ptatt_3226,yrdb2433,us_81066
ptatt_3227,yrdb2434,us_70099
ptatt_3228,yrdb2435,ds_226
ptatt_3229,yrdb2436,us_70049
ptatt_3230,yrdb2437,us_10018
ptatt_3231,yrdb2438,ds_845
ptatt_3232,yrdb2439,ds_846
ptatt_3233,yrdb2440,us_20083
ptatt_3234,yrdb2440,us_20142
ptatt_3235,yrdb2440,us_40230
ptatt_3236,yrdb2441,us_80229
ptatt_3237,yrdb2442,ds_1156
ptatt_3238,yrdb2443,us_70171
ptatt_3239,yrdb2444,us_20030
ptatt_3240,yrdb2444,us_10052
ptatt_3241,yrdb2445,ds_1288
ptatt_3242,yrdb2445,ds_1413
ptatt_3243,yrdb2446,us_70479
ptatt_3244,yrdb2447,ds_1176
ptatt_3245,yrdb2448,us_30040
ptatt_3246,yrdb2449,us_30099
ptatt_3247,yrdb2449,us_70086
ptatt_3248,yrdb2449,us_80996
ptatt_3249,yrdb2449,us_20198
ptatt_3250,yrdb2452,us_10008
ptatt_3251,yrdb2453,us_81028
ptatt_3252,yrdb2454,us_80777
ptatt_3253,yrdb2455,ds_377
ptatt_3254,yrdb2455,ds_378
ptatt_3255,yrdb2455,ds_379
ptatt_3256,yrdb2456,us_80652
ptatt_3257,yrdb2457,us_80291
ptatt_3258,yrdb2458,us_80754
ptatt_3259,yrdb2459,us_40151
ptatt_3260,yrdb2459,us_40266
ptatt_3261,yrdb2460,ds_747
ptatt_3262,yrdb2461,us_20194
ptatt_3263,yrdb2462,us_30103
ptatt_3264,yrdb2463,us_80179
ptatt_3265,yrdb2464,ds_1313
ptatt_3266,yrdb2465,us_70319
ptatt_3267,yrdb2465,us_80210
ptatt_3268,yrdb2467,us_30131
ptatt_3269,yrdb2467,us_40138
ptatt_3270,yrdb2468,us_20046
ptatt_3271,yrdb2469,us_20105
ptatt_3272,yrdb2470,us_80026
ptatt_3273,yrdb2471,us_81124
ptatt_3274,yrdb2472,us_80902
ptatt_3275,yrdb2473,us_20166
ptatt_3276,yrdb2474,ds_1542
ptatt_3277,yrdb2475,us_80079
ptatt_3278,yrdb2476,ds_316
ptatt_3279,yrdb2477,us_70046
ptatt_3280,yrdb2477,us_80658
ptatt_3281,yrdb2479,ds_317
ptatt_3282,yrdb2480,us_80661
ptatt_3283,yrdb2481,us_80077
ptatt_3284,yrdb2482,us_80355
ptatt_3285,yrdb2484,ds_42
ptatt_3286,yrdb2484,ds_1041
ptatt_3287,yrdb2484,ds_294
ptatt_3288,yrdb2484,ds_440
ptatt_3289,yrdb2484,ds_538
ptatt_3290,yrdb2484,ds_629
ptatt_3291,yrdb2484,ds_843
ptatt_3292,yrdb2485,ds_422
ptatt_3293,yrdb2486,ds_954
ptatt_3294,yrdb2487,us_20058
ptatt_3295,yrdb2487,us_20151
ptatt_3296,yrdb2488,ds_175
ptatt_3297,yrdb2489,ds_174
ptatt_3298,yrdb2490,ds_430
ptatt_3299,yrdb2491,ds_1055
ptatt_3300,yrdb2492,us_80199
ptatt_3301,yrdb2493,us_80819
ptatt_3302,yrdb2493,us_70127
ptatt_3303,yrdb2495,ds_564
ptatt_3304,yrdb2496,us_81144
ptatt_3305,yrdb2497,us_81160
ptatt_3306,yrdb2498,us_10131
ptatt_3307,yrdb2498,ds_937
ptatt_3308,yrdb2500,ds_927
ptatt_3309,yrdb2501,ds_1319
ptatt_3310,yrdb2502,us_70205
ptatt_3311,yrdb2502,us_80416
ptatt_3312,yrdb2503,us_20019
ptatt_3313,yrdb2504,ds_239
ptatt_3314,yrdb2505,ds_238
ptatt_3315,yrdb2506,us_80091
ptatt_3316,yrdb2508,us_80849
ptatt_3317,yrdb2508,us_70149
ptatt_3318,yrdb2509,ds_237
ptatt_3319,yrdb2510,us_80931
ptatt_3320,yrdb2511,ds_236
ptatt_3321,yrdb2512,us_40211
ptatt_3322,yrdb2513,ds_1750
ptatt_3323,yrdb2514,ds_1706
ptatt_3324,yrdb2515,ds_448
ptatt_3325,yrdb2516,us_20156
ptatt_3326,yrdb2517,ds_1484
ptatt_3327,yrdb2518,ds_1213
ptatt_3328,yrdb2519,us_20064
ptatt_3329,yrdb2520,us_80810
ptatt_3330,yrdb2521,us_81169
ptatt_3331,yrdb2522,us_80162
ptatt_3332,yrdb2523,us_80604
ptatt_3333,yrdb2523,us_81073
ptatt_3334,yrdb2524,us_80588
ptatt_3335,yrdb2525,ds_506
ptatt_3336,yrdb2526,us_80168
ptatt_3337,yrdb2527,ds_842
ptatt_3338,yrdb2527,ds_843
ptatt_3339,yrdb2528,us_80406
ptatt_3340,yrdb2529,us_70102
ptatt_3341,yrdb2530,us_80404
ptatt_3342,yrdb2531,us_20063
ptatt_3343,yrdb2531,us_20157
ptatt_3344,yrdb2532,ds_248
ptatt_3345,yrdb2533,us_80627
ptatt_3346,yrdb2534,us_81152
ptatt_3347,yrdb2535,ds_247
ptatt_3348,yrdb2536,us_80272
ptatt_3349,yrdb2537,us_80467
ptatt_3350,yrdb2538,us_80870
ptatt_3351,yrdb2539,us_10104
ptatt_3352,yrdb2540,us_70080
ptatt_3353,yrdb2542,us_80892
ptatt_3354,yrdb2543,us_80881
ptatt_3355,yrdb2543,us_70395
ptatt_3356,yrdb2544,us_70153
ptatt_3357,yrdb2544,us_40126
ptatt_3358,yrdb2545,ds_560
ptatt_3359,yrdb2546,ds_561
ptatt_3360,yrdb2547,ds_562
ptatt_3361,yrdb2548,ds_563
ptatt_3362,yrdb2549,us_80183
ptatt_3363,yrdb2549,us_80793
ptatt_3364,yrdb2549,ds_558
ptatt_3365,yrdb2550,ds_559
ptatt_3366,yrdb2551,ds_557
ptatt_3367,yrdb2552,us_80068
ptatt_3368,yrdb2553,us_80982
ptatt_3369,yrdb2554,us_70408
ptatt_3370,yrdb2555,us_80364
ptatt_3371,yrdb2555,us_70175
ptatt_3372,yrdb2557,ds_779
ptatt_3373,yrdb2558,us_80010
ptatt_3374,yrdb2559,ds_924
ptatt_3375,yrdb2560,ds_144
ptatt_3376,yrdb2561,us_70091
ptatt_3377,yrdb2561,us_80700
ptatt_3378,yrdb2562,us_80911
ptatt_3379,yrdb2563,ds_143
ptatt_3380,yrdb2564,ds_925
ptatt_3381,yrdb2565,ds_407
ptatt_3382,yrdb2566,ds_1716
ptatt_3383,yrdb2568,us_70008
ptatt_3384,yrdb2568,us_30059
ptatt_3385,yrdb2569,ds_406
ptatt_3386,yrdb2570,ds_888
ptatt_3387,yrdb2571,ds_55
ptatt_3388,yrdb2573,us_80850
ptatt_3389,yrdb2573,us_70148
ptatt_3390,yrdb2574,us_80176
ptatt_3391,yrdb2575,ds_297
ptatt_3392,yrdb2576,ds_1426
ptatt_3393,yrdb2577,ds_1619
ptatt_3394,yrdb2578,ds_1298
ptatt_3395,yrdb2579,us_80659
ptatt_3396,yrdb2581,ds_1675
ptatt_3397,yrdb2581,ds_54
ptatt_3398,yrdb2582,us_81110
ptatt_3399,yrdb2583,us_80591
ptatt_3400,yrdb2584,us_80555
ptatt_3401,yrdb2585,ds_781
ptatt_3402,yrdb2585,ds_432
ptatt_3403,yrdb2585,ds_517
ptatt_3404,yrdb2585,ds_526
ptatt_3405,yrdb2585,ds_569
ptatt_3406,yrdb2585,ds_611
ptatt_3407,yrdb2585,ds_653
ptatt_3408,yrdb2585,ds_1271
ptatt_3409,yrdb2587,us_10002
ptatt_3410,yrdb2587,ds_164
ptatt_3411,yrdb2587,ds_1270
ptatt_3412,yrdb2589,ds_771
ptatt_3413,yrdb2590,ds_58
ptatt_3414,yrdb2591,us_81050
ptatt_3415,yrdb2592,us_80336
ptatt_3416,yrdb2593,ds_1453
ptatt_3417,yrdb2594,us_80533
ptatt_3418,yrdb2595,us_80370
ptatt_3419,yrdb2595,us_70169
ptatt_3420,yrdb2595,ds_336
ptatt_3421,yrdb2597,ds_335
ptatt_3422,yrdb2598,ds_1400
ptatt_3423,yrdb2598,ds_1007
ptatt_3424,yrdb2600,ds_277
ptatt_3425,yrdb2600,ds_987
ptatt_3426,yrdb2601,us_70488
ptatt_3427,yrdb2602,us_70245
ptatt_3428,yrdb2602,us_80470
ptatt_3429,yrdb2603,us_80419
ptatt_3430,yrdb2604,us_80083
ptatt_3431,yrdb2604,us_80779
ptatt_3432,yrdb2605,us_80412
ptatt_3433,yrdb2606,us_80807
ptatt_3434,yrdb2607,us_20122
ptatt_3435,yrdb2607,us_70445
ptatt_3436,yrdb2609,ds_599
ptatt_3437,yrdb2609,ds_699
ptatt_3438,yrdb2609,ds_329
ptatt_3439,yrdb2609,ds_584
ptatt_3440,yrdb2611,ds_80
ptatt_3441,yrdb2611,ds_194
ptatt_3442,yrdb2611,ds_304
ptatt_3443,yrdb2611,ds_343
ptatt_3444,yrdb2611,ds_480
ptatt_3445,yrdb2611,ds_757
ptatt_3446,yrdb2611,ds_829
ptatt_3447,yrdb2611,ds_1228
ptatt_3448,yrdb2611,ds_531
ptatt_3449,yrdb2613,ds_697
ptatt_3450,yrdb2614,ds_698
ptatt_3451,yrdb2615,ds_696
ptatt_3452,yrdb2616,us_80596
ptatt_3453,yrdb2616,us_81083
ptatt_3454,yrdb2617,ds_1141
ptatt_3455,yrdb2618,us_20051
ptatt_3456,yrdb2619,us_20126
ptatt_3457,yrdb2621,us_80527
ptatt_3458,yrdb2621,us_81131
ptatt_3459,yrdb2621,us_30031
ptatt_3460,yrdb2622,us_30055
ptatt_3461,yrdb2623,us_40191
ptatt_3462,yrdb2624,us_81176
ptatt_3463,yrdb2625,us_81096
ptatt_3464,yrdb2626,ds_134
ptatt_3465,yrdb2627,us_81155
ptatt_3466,yrdb2628,ds_135
ptatt_3467,yrdb2629,us_80686
ptatt_3468,yrdb2630,ds_133
ptatt_3469,yrdb2631,ds_241
ptatt_3470,yrdb2632,ds_1697
ptatt_3471,yrdb2633,us_20206
ptatt_3472,yrdb2634,ds_1042
ptatt_3473,yrdb2635,us_20169
ptatt_3474,yrdb2636,us_80656
ptatt_3475,yrdb2637,ds_284
ptatt_3476,yrdb2638,ds_1625
ptatt_3477,yrdb2638,ds_1778
ptatt_3478,yrdb2639,us_40106
ptatt_3479,yrdb2640,ds_1084
ptatt_3480,yrdb2640,us_80802
ptatt_3481,yrdb2642,ds_409
ptatt_3482,yrdb2643,ds_410
ptatt_3483,yrdb2644,ds_1717
ptatt_3484,yrdb2645,us_20215
ptatt_3485,yrdb2645,us_30063
ptatt_3486,yrdb2645,us_40174
ptatt_3487,yrdb2646,ds_452
ptatt_3488,yrdb2647,ds_1115
ptatt_3489,yrdb2648,us_30001
ptatt_3490,yrdb2648,us_10072
ptatt_3491,yrdb2648,us_10075
ptatt_3492,yrdb2649,ds_1114
ptatt_3493,yrdb2650,us_40014
ptatt_3494,yrdb2650,us_10042
ptatt_3495,yrdb2651,ds_1116
ptatt_3496,yrdb2651,ds_1460
ptatt_3497,yrdb2651,ds_1722
ptatt_3498,yrdb2653,us_20045
ptatt_3499,yrdb2656,us_20025
ptatt_3500,yrdb2658,us_80221
ptatt_3501,yrdb2659,us_10094
ptatt_3502,yrdb2660,us_80246
ptatt_3503,yrdb2661,us_30125
ptatt_3504,yrdb2662,ds_1409
ptatt_3505,yrdb2663,ds_344
ptatt_3506,yrdb2664,ds_1744
ptatt_3507,yrdb2665,ds_41
ptatt_3508,yrdb2665,ds_42
ptatt_3509,yrdb2666,ds_43
ptatt_3510,yrdb2666,ds_44
ptatt_3511,yrdb2667,ds_1332
ptatt_3512,yrdb2668,us_80829
ptatt_3513,yrdb2669,us_70186
ptatt_3514,yrdb2670,us_10021
ptatt_3515,yrdb2671,us_20024
ptatt_3516,yrdb2671,us_10133
ptatt_3517,yrdb2672,us_10105
ptatt_3518,yrdb2673,ds_1464
ptatt_3519,yrdb2674,ds_30
ptatt_3520,yrdb2675,ds_29
ptatt_3521,yrdb2676,us_80760
ptatt_3522,yrdb2677,ds_740
ptatt_3523,yrdb2678,ds_739
ptatt_3524,yrdb2679,us_80725
ptatt_3525,yrdb2680,us_80225
ptatt_3526,yrdb2681,us_80913
ptatt_3527,yrdb2682,ds_45
ptatt_3528,yrdb2683,us_10149
ptatt_3529,yrdb2684,us_20092
ptatt_3530,yrdb2685,us_70132
ptatt_3531,yrdb2686,us_70495
ptatt_3532,yrdb2686,ds_243
ptatt_3533,yrdb2686,us_70378
ptatt_3534,yrdb2687,us_80975
ptatt_3535,yrdb2688,ds_1556
ptatt_3536,yrdb2689,us_40072
ptatt_3537,yrdb2689,us_20163
ptatt_3538,yrdb2690,us_40133
ptatt_3539,yrdb2691,ds_349
ptatt_3540,yrdb2691,ds_352
ptatt_3541,yrdb2691,ds_379
ptatt_3542,yrdb2691,ds_515
ptatt_3543,yrdb2691,ds_525
ptatt_3544,yrdb2691,ds_1284
ptatt_3545,yrdb2691,ds_1285
ptatt_3546,yrdb2691,ds_792
ptatt_3547,yrdb2692,us_10119
ptatt_3548,yrdb2693,us_20181
ptatt_3549,yrdb2694,us_80281
ptatt_3550,yrdb2695,ds_1379
ptatt_3551,yrdb2696,us_80288
ptatt_3552,yrdb2697,us_70491
ptatt_3553,yrdb2697,us_80005
ptatt_3554,yrdb2697,us_70002
ptatt_3555,yrdb2700,ds_227
ptatt_3556,yrdb2700,ds_989
ptatt_3557,yrdb2701,us_70157
ptatt_3558,yrdb2701,us_80986
ptatt_3559,yrdb2702,ds_195
ptatt_3560,yrdb2703,ds_1160
ptatt_3561,yrdb2704,ds_442
ptatt_3562,yrdb2705,us_30026
ptatt_3563,yrdb2705,us_20260
ptatt_3564,yrdb2706,us_80538
ptatt_3565,yrdb2707,us_80146
ptatt_3566,yrdb2709,us_20011
ptatt_3567,yrdb2709,us_40222
ptatt_3568,yrdb2711,ds_224
ptatt_3569,yrdb2712,ds_1389
ptatt_3570,yrdb2713,ds_988
ptatt_3571,yrdb2714,ds_1557
